"filename", "language", "YAML", "TypeScript", "Handlebars", "JSON with Comments", "JavaScript", "JSON", "Docker", "Markdown", "TypeScript JSX", "XML", "MS SQL", "CSS", "Ignore", "comment", "blank", "total"
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/search-menu/ui/search-results.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 14, 113
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/settings/api/index.ts", "TypeScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/settings/avatar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 18, 114
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/settings/delete.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 4, 41
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/settings/email.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 5, 52
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/settings/name.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 4, 12, 111
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/settings/password.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 2, 4, 41
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/settings/ui/change-email-form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 16, 94
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/settings/ui/delete-user-form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 13, 93
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/settings/ui/setting-dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 3, 17
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/settings/ui/setting-title.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 3, 14
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/settings/ui/setting.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 2, 16
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/sidebar/documents.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 5, 30, 158
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/sidebar/lib/index.ts", "TypeScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/sidebar/lib/parser/base-parser.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/sidebar/lib/parser/file-parser.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 18
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/sidebar/lib/parser/markdown-parser.ts", "TypeScript", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 73
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/sidebar/lib/parser/plain-text-parser.ts", "TypeScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 35
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/sidebar/navigation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 6, 11, 60
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/sidebar/store/index.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/sidebar/ui/create-document.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 11, 60
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/sidebar/ui/import-document.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 7, 29, 192
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/sidebar/ui/navigation-item-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 19, 117
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/sidebar/ui/navigation-item.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 26, 185
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/toolbar/index.ts", "TypeScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/toolbar/toolbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 7, 38
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/toolbar/ui/alignment-formats.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 1, 15, 80
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/toolbar/ui/block-type-select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 2, 30, 195
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/toolbar/ui/font-size-select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 2, 16, 106
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/toolbar/ui/index.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/toolbar/ui/line-spacing-select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 2, 16, 116
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/toolbar/ui/mark-formats.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 1, 16, 119
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/toolbar/ui/mark-select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 2, 30, 168
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/user/avatar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 5, 46
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/user/profile-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 8, 25, 168
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/features/user/user-dropdown.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 1, 15, 74
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/middleware.ts", "TypeScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/next.config.js", "JavaScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 22
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/package.json", "JSON", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/postcss.config.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/providers/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 11
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/providers/query-provider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 5, 14
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/providers/theme-provider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 4, 11
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/public/avatar.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 1, 0, 12
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/public/site.webmanifest", "JSON", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/api/api-client.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/api/query-client.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/index.ts", "TypeScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/lib/encode-uri-component.ts", "TypeScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 63
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/lib/extract-uri-hash.ts", "TypeScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 4, 24
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/lib/format-result-string.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 22
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/lib/generate-document-url.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 3, 34
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/lib/to-base64.ts", "TypeScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/lib/use-is-mounted.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/middleware/middleware.ts", "TypeScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/middleware/with-middleware.ts", "TypeScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/types/file-format.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/types/mime-type.ts", "TypeScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/types/object-values.ts", "TypeScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/types/routes.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/ui/link-or.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 5, 31
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/ui/theme-switch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 21
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/shared/util/is-mac.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/tailwind.config.js", "JavaScript", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/tsconfig.json", "JSON with Comments", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/widgets/layouts/header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/widgets/layouts/landing/header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 5, 33
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/widgets/layouts/landing/nav.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 10, 58
"/Users/knysh/FICT/7term/economics/lab2/task1-2/apps/web/widgets/layouts/sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 15, 37, 205
"/Users/knysh/FICT/7term/economics/lab2/task1-2/docker-compose.yml", "YAML", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"/Users/knysh/FICT/7term/economics/lab2/task1-2/package.json", "JSON", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/config/package.json", "JSON", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/config/prettier.config.js", "JavaScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 33
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/config/tailwind.config.js", "JavaScript", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/eslint-config/base.js", "JavaScript", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 44
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/eslint-config/nest.js", "JavaScript", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 18
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/eslint-config/next.js", "JavaScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 25
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/eslint-config/package.json", "JSON", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/constants.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/dto/auth.ts", "TypeScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/dto/document.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/dto/index.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/dto/search.ts", "TypeScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/dto/user.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/error/hints.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/error/index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/error/response-code.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 10
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/package.json", "JSON", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/responses/auth/index.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/responses/index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/responses/messages/auth/index.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/responses/messages/index.ts", "TypeScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/auth/index.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/auth/jwt-payload.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/auth/password/change.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/auth/password/forgot.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/auth/password/reset.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/auth/user-auth/login.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 19
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/auth/user-auth/signup.ts", "TypeScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/auth/verification.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/document/create.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/document/delete.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/document/document.ts", "TypeScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/document/get-document-data.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/document/index.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/document/update.ts", "TypeScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/index.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/search/index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/search/search-result.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/search/search.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/shared/email.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/shared/id.ts", "TypeScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/shared/index.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/shared/password.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/shared/user-name.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/user-schema/delete.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/user-schema/index.ts", "TypeScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/user-schema/update.ts", "TypeScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/schema/user-schema/user.ts", "TypeScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 27
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/tsconfig.json", "JSON with Comments", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/utils.ts", "TypeScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/validator/index.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/validator/is-password-valid.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 26
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/lib/validator/types.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 9
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/prisma/docker-compose.yml", "YAML", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/prisma/index.ts", "TypeScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/prisma/migrations/20231127204314_init/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 3, 4, 19
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/prisma/migrations/20231130195502_add_user_token/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 3, 4, 18
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/prisma/migrations/20231202210039_add_verification_token/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 3, 4, 18
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/prisma/migrations/20231203183236_token_add_account_model/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 16, 11, 44
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/prisma/migrations/20231203202910_add_password_reset_request/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 2, 11
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/prisma/migrations/20231204181658_add_avatar_model/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 4, 4, 16
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/prisma/migrations/20231220131539_add_document_model/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 2, 11
"/Users/knysh/FICT/7term/economics/lab2/task1-2/packages/prisma/migrations/20231220170707_nullable_document_title/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3
